Time,Ch1,Ch2,status
2022/02/24 17:25:07.924,-17596,4997,3
2022/02/24 17:25:07.925,-17594,4993,3
2022/02/24 17:25:07.927,-17597,4992,3
2022/02/24 17:25:07.929,-17601,4992,3
2022/02/24 17:25:07.930,-17605,4995,3
2022/02/24 17:25:07.932,-17607,5002,3
2022/02/24 17:25:07.934,-17608,5014,3
2022/02/24 17:25:07.935,-17608,5029,3
2022/02/24 17:25:07.937,-17609,5046,3
2022/02/24 17:25:07.939,-17611,5067,3
2022/02/24 17:25:07.940,-17615,5091,3
2022/02/24 17:25:07.942,-17622,5114,3
2022/02/24 17:25:07.944,-17630,5136,3
2022/02/24 17:25:07.945,-17637,5156,3
2022/02/24 17:25:07.947,-17642,5173,3
2022/02/24 17:25:07.949,-17643,5185,3
2022/02/24 17:25:07.950,-17637,5190,3
2022/02/24 17:25:07.952,-17626,5191,3
2022/02/24 17:25:07.954,-17610,5188,3
2022/02/24 17:25:07.955,-17591,5180,3
2022/02/24 17:25:07.957,-17572,5167,3
2022/02/24 17:25:07.959,-17556,5154,3
2022/02/24 17:25:07.960,-17548,5140,3
2022/02/24 17:25:07.962,-17548,5127,3
2022/02/24 17:25:07.964,-17556,5114,3
2022/02/24 17:25:07.965,-17571,5105,3
2022/02/24 17:25:07.967,-17590,5100,3
2022/02/24 17:25:07.969,-17608,5097,3
2022/02/24 17:25:07.970,-17620,5097,3
2022/02/24 17:25:07.972,-17622,5099,3
2022/02/24 17:25:07.974,-17611,5102,3
2022/02/24 17:25:07.975,-17587,5103,3
2022/02/24 17:25:07.977,-17550,5102,3
2022/02/24 17:25:07.979,-17507,5098,3
2022/02/24 17:25:07.980,-17464,5092,3
2022/02/24 17:25:07.982,-17426,5081,3
2022/02/24 17:25:07.984,-17400,5068,3
2022/02/24 17:25:07.985,-17390,5056,3
2022/02/24 17:25:07.987,-17398,5046,3
2022/02/24 17:25:07.989,-17424,5040,3
2022/02/24 17:25:07.990,-17462,5041,3
2022/02/24 17:25:07.992,-17506,5049,3
2022/02/24 17:25:07.994,-17550,5067,3
2022/02/24 17:25:07.995,-17587,5092,3
2022/02/24 17:25:07.997,-17610,5122,3
2022/02/24 17:25:07.999,-17617,5156,3
2022/02/24 17:25:08.000,-17608,5191,3
2022/02/24 17:25:08.002,-17586,5222,3
2022/02/24 17:25:08.004,-17556,5245,3
2022/02/24 17:25:08.005,-17525,5259,3
2022/02/24 17:25:08.007,-17499,5264,3
2022/02/24 17:25:08.009,-17485,5256,3
2022/02/24 17:25:08.010,-17484,5237,3
2022/02/24 17:25:08.012,-17497,5210,3
2022/02/24 17:25:08.014,-17521,5178,3
2022/02/24 17:25:08.015,-17552,5142,3
2022/02/24 17:25:08.017,-17583,5107,3
2022/02/24 17:25:08.019,-17609,5076,3
2022/02/24 17:25:08.020,-17623,5051,3
2022/02/24 17:25:08.022,-17623,5035,3
2022/02/24 17:25:08.024,-17610,5027,3
2022/02/24 17:25:08.025,-17585,5028,3
2022/02/24 17:25:08.027,-17555,5037,3
2022/02/24 17:25:08.029,-17527,5052,3
2022/02/24 17:25:08.030,-17507,5069,3
2022/02/24 17:25:08.032,-17501,5089,3
2022/02/24 17:25:08.034,-17514,5107,3
2022/02/24 17:25:08.035,-17547,5122,3
2022/02/24 17:25:08.037,-17599,5133,3
2022/02/24 17:25:08.039,-17663,5140,3
2022/02/24 17:25:08.040,-17735,5144,3
2022/02/24 17:25:08.042,-17804,5145,3
2022/02/24 17:25:08.044,-17862,5146,3
2022/02/24 17:25:08.045,-17902,5148,3
2022/02/24 17:25:08.047,-17919,5152,3
2022/02/24 17:25:08.049,-17910,5159,3
2022/02/24 17:25:08.050,-17876,5168,3
2022/02/24 17:25:08.052,-17820,5178,3
2022/02/24 17:25:08.054,-17748,5188,3
2022/02/24 17:25:08.055,-17670,5194,3
2022/02/24 17:25:08.057,-17591,5194,3
2022/02/24 17:25:08.059,-17520,5188,3
2022/02/24 17:25:08.060,-17463,5174,3
2022/02/24 17:25:08.062,-17424,5154,3
2022/02/24 17:25:08.064,-17405,5128,3
2022/02/24 17:25:08.065,-17406,5100,3
2022/02/24 17:25:08.067,-17425,5074,3
2022/02/24 17:25:08.069,-17458,5053,3
2022/02/24 17:25:08.070,-17501,5038,3
2022/02/24 17:25:08.072,-17550,5034,3
2022/02/24 17:25:08.074,-17601,5039,3
2022/02/24 17:25:08.075,-17651,5052,3
2022/02/24 17:25:08.077,-17698,5071,3
2022/02/24 17:25:08.079,-17739,5092,3
2022/02/24 17:25:08.080,-17775,5112,3
2022/02/24 17:25:08.082,-17804,5128,3
2022/02/24 17:25:08.084,-17824,5136,3
2022/02/24 17:25:08.085,-17836,5138,3
2022/02/24 17:25:08.087,-17840,5134,3
2022/02/24 17:25:08.089,-17834,5124,3
2022/02/24 17:25:08.090,-17818,5112,3
2022/02/24 17:25:08.092,-17795,5102,3
2022/02/24 17:25:08.094,-17766,5097,3
2022/02/24 17:25:08.095,-17734,5097,3
2022/02/24 17:25:08.097,-17701,5103,3
2022/02/24 17:25:08.099,-17673,5117,3
2022/02/24 17:25:08.100,-17650,5135,3
2022/02/24 17:25:08.102,-17637,5156,3
2022/02/24 17:25:08.104,-17632,5174,3
2022/02/24 17:25:08.105,-17635,5188,3
2022/02/24 17:25:08.107,-17643,5197,3
2022/02/24 17:25:08.109,-17653,5196,3
2022/02/24 17:25:08.110,-17660,5187,3
2022/02/24 17:25:08.112,-17658,5170,3
2022/02/24 17:25:08.114,-17647,5148,3
2022/02/24 17:25:08.115,-17625,5124,3
2022/02/24 17:25:08.117,-17591,5098,3
2022/02/24 17:25:08.119,-17550,5076,3
2022/02/24 17:25:08.120,-17506,5060,3
2022/02/24 17:25:08.122,-17466,5051,3
2022/02/24 17:25:08.124,-17435,5049,3
2022/02/24 17:25:08.125,-17418,5055,3
2022/02/24 17:25:08.127,-17421,5068,3
2022/02/24 17:25:08.129,-17444,5086,3
2022/02/24 17:25:08.130,-17486,5106,3
2022/02/24 17:25:08.132,-17544,5127,3
2022/02/24 17:25:08.134,-17613,5147,3
2022/02/24 17:25:08.135,-17687,5162,3
2022/02/24 17:25:08.137,-17761,5173,3
2022/02/24 17:25:08.139,-17828,5179,3
2022/02/24 17:25:08.140,-17883,5181,3
2022/02/24 17:25:08.142,-17925,5180,3
2022/02/24 17:25:08.144,-17950,5175,3
2022/02/24 17:25:08.145,-17959,5171,3
2022/02/24 17:25:08.147,-17953,5167,3
2022/02/24 17:25:08.149,-17933,5165,3
2022/02/24 17:25:08.150,-17900,5165,3
2022/02/24 17:25:08.152,-17857,5167,3
2022/02/24 17:25:08.154,-17808,5170,3
2022/02/24 17:25:08.155,-17754,5174,3
2022/02/24 17:25:08.157,-17699,5176,3
2022/02/24 17:25:08.159,-17645,5176,3
2022/02/24 17:25:08.160,-17598,5173,3
2022/02/24 17:25:08.162,-17562,5167,3
2022/02/24 17:25:08.164,-17539,5158,3
2022/02/24 17:25:08.165,-17533,5146,3
2022/02/24 17:25:08.167,-17545,5135,3
2022/02/24 17:25:08.169,-17575,5123,3
2022/02/24 17:25:08.170,-17621,5112,3
2022/02/24 17:25:08.172,-17679,5104,3
2022/02/24 17:25:08.174,-17743,5099,3
2022/02/24 17:25:08.175,-17807,5096,3
2022/02/24 17:25:08.177,-17864,5094,3
2022/02/24 17:25:08.179,-17908,5093,3
2022/02/24 17:25:08.180,-17934,5091,3
2022/02/24 17:25:08.182,-17940,5088,3
2022/02/24 17:25:08.184,-17926,5083,3
2022/02/24 17:25:08.185,-17895,5077,3
2022/02/24 17:25:08.187,-17851,5072,3
2022/02/24 17:25:08.189,-17801,5068,3
2022/02/24 17:25:08.190,-17750,5066,3
2022/02/24 17:25:08.192,-17705,5069,3
2022/02/24 17:25:08.194,-17670,5077,3
2022/02/24 17:25:08.195,-17649,5091,3
2022/02/24 17:25:08.197,-17641,5110,3
2022/02/24 17:25:08.199,-17646,5132,3
2022/02/24 17:25:08.200,-17660,5157,3
2022/02/24 17:25:08.202,-17679,5181,3
2022/02/24 17:25:08.204,-17699,5202,3
2022/02/24 17:25:08.205,-17715,5217,3
2022/02/24 17:25:08.207,-17725,5227,3
2022/02/24 17:25:08.209,-17727,5229,3
2022/02/24 17:25:08.210,-17721,5221,3
2022/02/24 17:25:08.212,-17709,5207,3
2022/02/24 17:25:08.214,-17693,5186,3
2022/02/24 17:25:08.215,-17678,5161,3
2022/02/24 17:25:08.217,-17666,5132,3
2022/02/24 17:25:08.219,-17658,5102,3
2022/02/24 17:25:08.220,-17657,5076,3
2022/02/24 17:25:08.222,-17662,5052,3
2022/02/24 17:25:08.224,-17670,5034,3
2022/02/24 17:25:08.225,-17678,5024,3
2022/02/24 17:25:08.227,-17684,5022,3
2022/02/24 17:25:08.229,-17685,5027,3
2022/02/24 17:25:08.230,-17677,5039,3
2022/02/24 17:25:08.232,-17661,5056,3
2022/02/24 17:25:08.234,-17638,5078,3
2022/02/24 17:25:08.235,-17612,5102,3
2022/02/24 17:25:08.237,-17586,5123,3
2022/02/24 17:25:08.239,-17564,5142,3
2022/02/24 17:25:08.240,-17552,5158,3
2022/02/24 17:25:08.242,-17553,5167,3
2022/02/24 17:25:08.244,-17568,5171,3
2022/02/24 17:25:08.245,-17596,5171,3
2022/02/24 17:25:08.247,-17636,5169,3
2022/02/24 17:25:08.249,-17682,5165,3
2022/02/24 17:25:08.250,-17730,5161,3
2022/02/24 17:25:08.252,-17775,5159,3
2022/02/24 17:25:08.254,-17813,5161,3
2022/02/24 17:25:08.255,-17840,5164,3
2022/02/24 17:25:08.257,-17856,5169,3
2022/02/24 17:25:08.259,-17861,5175,3
2022/02/24 17:25:08.260,-17858,5180,3
2022/02/24 17:25:08.262,-17851,5182,3
2022/02/24 17:25:08.264,-17842,5180,3
2022/02/24 17:25:08.265,-17833,5173,3
2022/02/24 17:25:08.267,-17826,5162,3
2022/02/24 17:25:08.269,-17820,5146,3
2022/02/24 17:25:08.270,-17814,5128,3
2022/02/24 17:25:08.272,-17805,5109,3
2022/02/24 17:25:08.274,-17792,5092,3
2022/02/24 17:25:08.275,-17772,5078,3
2022/02/24 17:25:08.277,-17746,5068,3
2022/02/24 17:25:08.279,-17714,5064,3
2022/02/24 17:25:08.280,-17680,5066,3
2022/02/24 17:25:08.282,-17648,5073,3
2022/02/24 17:25:08.284,-17623,5082,3
2022/02/24 17:25:08.285,-17608,5095,3
2022/02/24 17:25:08.287,-17608,5109,3
2022/02/24 17:25:08.289,-17623,5122,3
2022/02/24 17:25:08.290,-17653,5132,3
2022/02/24 17:25:08.292,-17695,5140,3
2022/02/24 17:25:08.294,-17744,5145,3
2022/02/24 17:25:08.295,-17796,5148,3
2022/02/24 17:25:08.297,-17845,5147,3
2022/02/24 17:25:08.299,-17885,5145,3
2022/02/24 17:25:08.300,-17915,5143,3
2022/02/24 17:25:08.302,-17933,5141,3
2022/02/24 17:25:08.304,-17939,5140,3
2022/02/24 17:25:08.305,-17935,5141,3
2022/02/24 17:25:08.307,-17923,5143,3
2022/02/24 17:25:08.309,-17906,5145,3
2022/02/24 17:25:08.310,-17886,5146,3
2022/02/24 17:25:08.312,-17863,5145,3
2022/02/24 17:25:08.314,-17840,5142,3
2022/02/24 17:25:08.315,-17816,5135,3
2022/02/24 17:25:08.317,-17790,5123,3
2022/02/24 17:25:08.319,-17763,5107,3
2022/02/24 17:25:08.320,-17736,5089,3
2022/02/24 17:25:08.322,-17710,5071,3
2022/02/24 17:25:08.324,-17689,5053,3
2022/02/24 17:25:08.325,-17675,5041,3
2022/02/24 17:25:08.327,-17674,5035,3
2022/02/24 17:25:08.329,-17689,5037,3
2022/02/24 17:25:08.330,-17720,5046,3
2022/02/24 17:25:08.332,-17768,5064,3
2022/02/24 17:25:08.334,-17831,5088,3
2022/02/24 17:25:08.335,-17905,5115,3
2022/02/24 17:25:08.337,-17982,5141,3
2022/02/24 17:25:08.339,-18055,5164,3
2022/02/24 17:25:08.340,-18118,5183,3
2022/02/24 17:25:08.342,-18165,5194,3
2022/02/24 17:25:08.344,-18191,5198,3
2022/02/24 17:25:08.345,-18196,5195,3
2022/02/24 17:25:08.347,-18180,5190,3
2022/02/24 17:25:08.349,-18150,5182,3
2022/02/24 17:25:08.350,-18112,5173,3
2022/02/24 17:25:08.352,-18071,5167,3
2022/02/24 17:25:08.354,-18037,5165,3
2022/02/24 17:25:08.355,-18014,5165,3
2022/02/24 17:25:08.357,-18005,5167,3
2022/02/24 17:25:08.359,-18011,5169,3
2022/02/24 17:25:08.360,-18029,5171,3
2022/02/24 17:25:08.362,-18055,5169,3
2022/02/24 17:25:08.364,-18081,5162,3
2022/02/24 17:25:08.365,-18101,5151,3
2022/02/24 17:25:08.367,-18109,5138,3
2022/02/24 17:25:08.369,-18102,5122,3
2022/02/24 17:25:08.370,-18077,5106,3
2022/02/24 17:25:08.372,-18036,5094,3
2022/02/24 17:25:08.374,-17983,5086,3
2022/02/24 17:25:08.375,-17926,5083,3
2022/02/24 17:25:08.377,-17869,5085,3
2022/02/24 17:25:08.379,-17821,5092,3
2022/02/24 17:25:08.380,-17785,5102,3
2022/02/24 17:25:08.382,-17765,5112,3
2022/02/24 17:25:08.384,-17760,5120,3
2022/02/24 17:25:08.385,-17767,5126,3
2022/02/24 17:25:08.387,-17783,5129,3
2022/02/24 17:25:08.389,-17802,5129,3
2022/02/24 17:25:08.390,-17818,5126,3
2022/02/24 17:25:08.392,-17827,5123,3
2022/02/24 17:25:08.394,-17828,5124,3
2022/02/24 17:25:08.395,-17822,5128,3
2022/02/24 17:25:08.397,-17809,5135,3
2022/02/24 17:25:08.399,-17795,5149,3
2022/02/24 17:25:08.400,-17784,5166,3
2022/02/24 17:25:08.402,-17780,5186,3
2022/02/24 17:25:08.404,-17784,5205,3
2022/02/24 17:25:08.405,-17796,5222,3
2022/02/24 17:25:08.407,-17813,5233,3
2022/02/24 17:25:08.409,-17831,5238,3
2022/02/24 17:25:08.410,-17844,5234,3
2022/02/24 17:25:08.412,-17845,5222,3
2022/02/24 17:25:08.414,-17832,5204,3
2022/02/24 17:25:08.415,-17802,5180,3
2022/02/24 17:25:08.417,-17757,5153,3
2022/02/24 17:25:08.419,-17701,5126,3
2022/02/24 17:25:08.420,-17643,5102,3
2022/02/24 17:25:08.422,-17591,5081,3
2022/02/24 17:25:08.424,-17554,5065,3
2022/02/24 17:25:08.425,-17539,5055,3
2022/02/24 17:25:08.427,-17551,5052,3
2022/02/24 17:25:08.429,-17589,5055,3
2022/02/24 17:25:08.430,-17650,5062,3
2022/02/24 17:25:08.432,-17726,5074,3
2022/02/24 17:25:08.434,-17808,5089,3
2022/02/24 17:25:08.435,-17885,5106,3
2022/02/24 17:25:08.437,-17947,5123,3
2022/02/24 17:25:08.439,-17987,5141,3
2022/02/24 17:25:08.440,-18003,5159,3
2022/02/24 17:25:08.442,-17994,5177,3
2022/02/24 17:25:08.444,-17965,5192,3
2022/02/24 17:25:08.445,-17923,5207,3
2022/02/24 17:25:08.447,-17877,5219,3
2022/02/24 17:25:08.449,-17838,5229,3
2022/02/24 17:25:08.450,-17810,5234,3
2022/02/24 17:25:08.452,-17801,5235,3
2022/02/24 17:25:08.454,-17810,5234,3
2022/02/24 17:25:08.455,-17837,5228,3
2022/02/24 17:25:08.457,-17876,5217,3
2022/02/24 17:25:08.459,-17921,5205,3
2022/02/24 17:25:08.460,-17965,5192,3
2022/02/24 17:25:08.462,-18002,5178,3
2022/02/24 17:25:08.464,-18025,5166,3
2022/02/24 17:25:08.465,-18032,5156,3
2022/02/24 17:25:08.467,-18025,5150,3
2022/02/24 17:25:08.469,-18005,5148,3
2022/02/24 17:25:08.470,-17976,5148,3
2022/02/24 17:25:08.472,-17945,5152,3
2022/02/24 17:25:08.474,-17915,5158,3
2022/02/24 17:25:08.475,-17893,5164,3
2022/02/24 17:25:08.477,-17881,5168,3
2022/02/24 17:25:08.479,-17879,5170,3
2022/02/24 17:25:08.480,-17887,5170,3
2022/02/24 17:25:08.482,-17902,5167,3
2022/02/24 17:25:08.484,-17920,5162,3
2022/02/24 17:25:08.485,-17937,5155,3
2022/02/24 17:25:08.487,-17949,5150,3
2022/02/24 17:25:08.489,-17954,5145,3
2022/02/24 17:25:08.490,-17948,5143,3
2022/02/24 17:25:08.492,-17934,5143,3
2022/02/24 17:25:08.494,-17912,5148,3
2022/02/24 17:25:08.495,-17886,5155,3
2022/02/24 17:25:08.497,-17858,5162,3
2022/02/24 17:25:08.499,-17833,5171,3
2022/02/24 17:25:08.500,-17814,5181,3
2022/02/24 17:25:08.502,-17803,5189,3
2022/02/24 17:25:08.504,-17800,5195,3
2022/02/24 17:25:08.505,-17804,5199,3
2022/02/24 17:25:08.507,-17812,5201,3
2022/02/24 17:25:08.509,-17822,5201,3
2022/02/24 17:25:08.510,-17829,5197,3
2022/02/24 17:25:08.512,-17831,5192,3
2022/02/24 17:25:08.514,-17825,5185,3
2022/02/24 17:25:08.515,-17812,5175,3
2022/02/24 17:25:08.517,-17790,5161,3
2022/02/24 17:25:08.519,-17763,5145,3
2022/02/24 17:25:08.520,-17735,5128,3
2022/02/24 17:25:08.522,-17710,5110,3
2022/02/24 17:25:08.524,-17691,5092,3
2022/02/24 17:25:08.525,-17682,5077,3
2022/02/24 17:25:08.527,-17685,5069,3
2022/02/24 17:25:08.529,-17702,5066,3
2022/02/24 17:25:08.530,-17730,5072,3
2022/02/24 17:25:08.532,-17767,5087,3
2022/02/24 17:25:08.534,-17809,5110,3
2022/02/24 17:25:08.535,-17853,5138,3
2022/02/24 17:25:08.537,-17893,5169,3
2022/02/24 17:25:08.539,-17926,5200,3
2022/02/24 17:25:08.540,-17950,5228,3
2022/02/24 17:25:08.542,-17964,5248,3
2022/02/24 17:25:08.544,-17967,5258,3
2022/02/24 17:25:08.545,-17961,5258,3
2022/02/24 17:25:08.547,-17948,5250,3
2022/02/24 17:25:08.549,-17931,5233,3
2022/02/24 17:25:08.550,-17912,5211,3
2022/02/24 17:25:08.552,-17894,5188,3
2022/02/24 17:25:08.554,-17879,5167,3
2022/02/24 17:25:08.555,-17869,5151,3
2022/02/24 17:25:08.557,-17864,5142,3
2022/02/24 17:25:08.559,-17864,5140,3
2022/02/24 17:25:08.560,-17869,5147,3
2022/02/24 17:25:08.562,-17877,5159,3
2022/02/24 17:25:08.564,-17886,5174,3
2022/02/24 17:25:08.565,-17894,5189,3
2022/02/24 17:25:08.567,-17899,5203,3
2022/02/24 17:25:08.569,-17899,5212,3
2022/02/24 17:25:08.570,-17893,5215,3
2022/02/24 17:25:08.572,-17879,5211,3
2022/02/24 17:25:08.574,-17859,5202,3
2022/02/24 17:25:08.575,-17834,5187,3
2022/02/24 17:25:08.577,-17805,5170,3
2022/02/24 17:25:08.579,-17776,5152,3
2022/02/24 17:25:08.580,-17749,5138,3
2022/02/24 17:25:08.582,-17728,5127,3
2022/02/24 17:25:08.584,-17715,5122,3
2022/02/24 17:25:08.585,-17711,5123,3
2022/02/24 17:25:08.587,-17717,5131,3
2022/02/24 17:25:08.589,-17730,5144,3
2022/02/24 17:25:08.590,-17748,5159,3
2022/02/24 17:25:08.592,-17768,5176,3
2022/02/24 17:25:08.594,-17786,5192,3
2022/02/24 17:25:08.595,-17799,5205,3
2022/02/24 17:25:08.597,-17804,5213,3
2022/02/24 17:25:08.599,-17799,5216,3
2022/02/24 17:25:08.600,-17784,5215,3
2022/02/24 17:25:08.602,-17763,5211,3
2022/02/24 17:25:08.604,-17736,5205,3
2022/02/24 17:25:08.605,-17709,5198,3
2022/02/24 17:25:08.607,-17687,5194,3
2022/02/24 17:25:08.609,-17673,5193,3
2022/02/24 17:25:08.610,-17669,5193,3
2022/02/24 17:25:08.612,-17679,5195,3
2022/02/24 17:25:08.614,-17702,5199,3
2022/02/24 17:25:08.615,-17737,5201,3
2022/02/24 17:25:08.617,-17780,5199,3
2022/02/24 17:25:08.619,-17827,5192,3
2022/02/24 17:25:08.620,-17872,5181,3
2022/02/24 17:25:08.622,-17912,5164,3
2022/02/24 17:25:08.624,-17940,5144,3
2022/02/24 17:25:08.625,-17954,5123,3
2022/02/24 17:25:08.627,-17953,5106,3
2022/02/24 17:25:08.629,-17937,5093,3
2022/02/24 17:25:08.630,-17909,5087,3
2022/02/24 17:25:08.632,-17871,5091,3
2022/02/24 17:25:08.634,-17830,5104,3
2022/02/24 17:25:08.635,-17792,5124,3
2022/02/24 17:25:08.637,-17761,5147,3
2022/02/24 17:25:08.639,-17742,5171,3
2022/02/24 17:25:08.640,-17738,5192,3
2022/02/24 17:25:08.642,-17748,5206,3
2022/02/24 17:25:08.644,-17772,5211,3
2022/02/24 17:25:08.645,-17804,5207,3
2022/02/24 17:25:08.647,-17840,5196,3
2022/02/24 17:25:08.649,-17873,5179,3
2022/02/24 17:25:08.650,-17898,5159,3
2022/02/24 17:25:08.652,-17911,5141,3
2022/02/24 17:25:08.654,-17908,5129,3
2022/02/24 17:25:08.655,-17890,5124,3
2022/02/24 17:25:08.657,-17859,5126,3
2022/02/24 17:25:08.659,-17821,5137,3
2022/02/24 17:25:08.660,-17780,5156,3
2022/02/24 17:25:08.662,-17744,5177,3
2022/02/24 17:25:08.664,-17718,5198,3
2022/02/24 17:25:08.665,-17704,5216,3
2022/02/24 17:25:08.667,-17706,5230,3
2022/02/24 17:25:08.669,-17721,5235,3
2022/02/24 17:25:08.670,-17746,5232,3
2022/02/24 17:25:08.672,-17775,5221,3
2022/02/24 17:25:08.674,-17803,5205,3
2022/02/24 17:25:08.675,-17825,5186,3
2022/02/24 17:25:08.677,-17835,5164,3
2022/02/24 17:25:08.679,-17833,5144,3
2022/02/24 17:25:08.680,-17817,5128,3
2022/02/24 17:25:08.682,-17793,5116,3
2022/02/24 17:25:08.684,-17763,5109,3
2022/02/24 17:25:08.685,-17733,5108,3
2022/02/24 17:25:08.687,-17707,5113,3
2022/02/24 17:25:08.689,-17692,5122,3
2022/02/24 17:25:08.690,-17689,5134,3
2022/02/24 17:25:08.692,-17698,5149,3
2022/02/24 17:25:08.694,-17718,5166,3
2022/02/24 17:25:08.695,-17746,5184,3
2022/02/24 17:25:08.697,-17778,5200,3
2022/02/24 17:25:08.699,-17809,5216,3
2022/02/24 17:25:08.700,-17835,5231,3
2022/02/24 17:25:08.702,-17853,5243,3
2022/02/24 17:25:08.704,-17861,5252,3
2022/02/24 17:25:08.705,-17860,5258,3
2022/02/24 17:25:08.707,-17850,5261,3
2022/02/24 17:25:08.709,-17834,5261,3
2022/02/24 17:25:08.710,-17815,5255,3
2022/02/24 17:25:08.712,-17795,5246,3
2022/02/24 17:25:08.714,-17778,5234,3
2022/02/24 17:25:08.715,-17766,5218,3
2022/02/24 17:25:08.717,-17758,5198,3
2022/02/24 17:25:08.719,-17756,5177,3
2022/02/24 17:25:08.720,-17759,5157,3
2022/02/24 17:25:08.722,-17767,5137,3
2022/02/24 17:25:08.724,-17776,5118,3
2022/02/24 17:25:08.725,-17786,5105,3
2022/02/24 17:25:08.727,-17795,5097,3
2022/02/24 17:25:08.729,-17804,5096,3
2022/02/24 17:25:08.730,-17809,5101,3
2022/02/24 17:25:08.732,-17812,5113,3
2022/02/24 17:25:08.734,-17813,5132,3
2022/02/24 17:25:08.735,-17814,5154,3
2022/02/24 17:25:08.737,-17814,5177,3
2022/02/24 17:25:08.739,-17816,5200,3
2022/02/24 17:25:08.740,-17820,5221,3
2022/02/24 17:25:08.742,-17828,5237,3
2022/02/24 17:25:08.744,-17840,5246,3
2022/02/24 17:25:08.745,-17855,5248,3
2022/02/24 17:25:08.747,-17873,5244,3
2022/02/24 17:25:08.749,-17893,5234,3
2022/02/24 17:25:08.750,-17911,5220,3
2022/02/24 17:25:08.752,-17925,5203,3
2022/02/24 17:25:08.754,-17934,5187,3
2022/02/24 17:25:08.755,-17937,5174,3
2022/02/24 17:25:08.757,-17931,5163,3
2022/02/24 17:25:08.759,-17918,5156,3
2022/02/24 17:25:08.760,-17900,5155,3
2022/02/24 17:25:08.762,-17880,5158,3
2022/02/24 17:25:08.764,-17858,5164,3
2022/02/24 17:25:08.765,-17839,5171,3
2022/02/24 17:25:08.767,-17824,5178,3
2022/02/24 17:25:08.769,-17815,5184,3
2022/02/24 17:25:08.770,-17811,5184,3
2022/02/24 17:25:08.772,-17812,5181,3
2022/02/24 17:25:08.774,-17815,5174,3
2022/02/24 17:25:08.775,-17818,5161,3
2022/02/24 17:25:08.777,-17818,5145,3
2022/02/24 17:25:08.779,-17812,5128,3
2022/02/24 17:25:08.780,-17800,5112,3
2022/02/24 17:25:08.782,-17782,5100,3
2022/02/24 17:25:08.784,-17758,5091,3
2022/02/24 17:25:08.785,-17732,5090,3
2022/02/24 17:25:08.787,-17708,5097,3
2022/02/24 17:25:08.789,-17689,5111,3
2022/02/24 17:25:08.790,-17678,5131,3
2022/02/24 17:25:08.792,-17678,5154,3
2022/02/24 17:25:08.794,-17688,5178,3
2022/02/24 17:25:08.795,-17710,5201,3
2022/02/24 17:25:08.797,-17738,5217,3
2022/02/24 17:25:08.799,-17768,5228,3
2022/02/24 17:25:08.800,-17796,5231,3
2022/02/24 17:25:08.802,-17817,5227,3
2022/02/24 17:25:08.804,-17826,5216,3
2022/02/24 17:25:08.805,-17821,5202,3
2022/02/24 17:25:08.807,-17802,5187,3
2022/02/24 17:25:08.809,-17770,5175,3
2022/02/24 17:25:08.810,-17730,5166,3
2022/02/24 17:25:08.812,-17688,5162,3
2022/02/24 17:25:08.814,-17652,5165,3
2022/02/24 17:25:08.815,-17627,5173,3
2022/02/24 17:25:08.817,-17619,5183,3
2022/02/24 17:25:08.819,-17631,5194,3
2022/02/24 17:25:08.820,-17662,5205,3
2022/02/24 17:25:08.822,-17710,5214,3
2022/02/24 17:25:08.824,-17768,5217,3
2022/02/24 17:25:08.825,-17828,5218,3
2022/02/24 17:25:08.827,-17880,5217,3
2022/02/24 17:25:08.829,-17918,5214,3
2022/02/24 17:25:08.830,-17934,5211,3
2022/02/24 17:25:08.832,-17926,5210,3
2022/02/24 17:25:08.834,-17895,5213,3
2022/02/24 17:25:08.835,-17846,5219,3
2022/02/24 17:25:08.837,-17786,5226,3
2022/02/24 17:25:08.839,-17726,5235,3
2022/02/24 17:25:08.840,-17676,5243,3
2022/02/24 17:25:08.842,-17645,5249,3
2022/02/24 17:25:08.844,-17637,5250,3
2022/02/24 17:25:08.845,-17655,5247,3
2022/02/24 17:25:08.847,-17696,5241,3
2022/02/24 17:25:08.849,-17753,5232,3
2022/02/24 17:25:08.850,-17816,5220,3
2022/02/24 17:25:08.852,-17875,5210,3
2022/02/24 17:25:08.854,-17920,5203,3
2022/02/24 17:25:08.855,-17943,5200,3
2022/02/24 17:25:08.857,-17940,5199,3
2022/02/24 17:25:08.859,-17912,5203,3
2022/02/24 17:25:08.860,-17864,5209,3
2022/02/24 17:25:08.862,-17805,5215,3
2022/02/24 17:25:08.864,-17744,5219,3
2022/02/24 17:25:08.865,-17692,5220,3
2022/02/24 17:25:08.867,-17659,5216,3
2022/02/24 17:25:08.869,-17649,5207,3
2022/02/24 17:25:08.870,-17665,5194,3
2022/02/24 17:25:08.872,-17702,5177,3
2022/02/24 17:25:08.874,-17755,5159,3
2022/02/24 17:25:08.875,-17815,5142,3
2022/02/24 17:25:08.877,-17871,5127,3
2022/02/24 17:25:08.879,-17916,5117,3
2022/02/24 17:25:08.880,-17943,5112,3
2022/02/24 17:25:08.882,-17948,5113,3
2022/02/24 17:25:08.884,-17933,5117,3
2022/02/24 17:25:08.885,-17901,5124,3
2022/02/24 17:25:08.887,-17858,5133,3
2022/02/24 17:25:08.889,-17812,5143,3
2022/02/24 17:25:08.890,-17771,5151,3
2022/02/24 17:25:08.892,-17739,5157,3
